Clinic Loc,Zip,SubCity,City,State,qty,revenue
Vesu,201001,Ghaziabad,Ghaziabad,Uttar Pradesh,45,33000.0
Vesu,247341,Gangoh,Saharanpur,Uttar Pradesh,1,1000.0
Vesu,305001,Ajmer,Ajmer,Rajasthan,11,9500.0
Vesu,305007,Ajmer,Ajmer,Rajasthan,1,1000.0
Vesu,305009,Ajmer,Ajmer,-,1,1000.0
Vesu,306406,-,-,-,31,18000.0
Vesu,335009,Ahmedabad,Ahmedabad,Gujarat,65,51000.0
Vesu,341220,-,-,-,11,10000.0
Vesu,349191,-,-,-,44,38000.0
Vesu,356001,-,-,-,7,6000.0
Vesu,359003,-,-,-,10,10500.0
Vesu,359006,-,-,-,10,10000.0
Vesu,364145,Talaja,Bhavnagar,Gujarat,11,8500.0
Vesu,364290,Mahuva,Bhavnagar,Gujarat,46,33000.0
Vesu,365601,Amreli,Amreli,Gujarat,1,1000.0
Vesu,369469,-,-,-,33,18000.0
Vesu,370455,Mandvi,Kachchh,Gujarat,29,21000.0
Vesu,371234,Madhapar,Bhuj,Gujarat,1,1000.0
Vesu,382445,Daskroi,Ahmedabad,Gujarat,32,18000.0
Vesu,383355,Bhiloda,Sabarkantha,Gujarat,54,30000.0
Vesu,386125,-,-,-,12,8500.0
Vesu,388220,Umreth,Anand,Gujarat,11,8500.0
Vesu,390001,Vadodara,Vadodara,Gujarat,22,18000.0
Vesu,390005,Ahmedabad,Ahmedabad,Gujarat,1,1000.0
Vesu,390006,Vadodara,Vadodara,Gujarat,21,21000.0
Vesu,391001,-,-,-,8,10000.0
Vesu,391407,Dabhoi,Vadodara,Gujarat,29,18000.0
Vesu,392001,Bharuch,Bharuch,Gujarat,115,89500.0
Vesu,392030,Bharuch,Vadodara,Gujarat,85,66000.0
Vesu,392041,-,-,-,1,1000.0
Vesu,392130,Vagra,Vadodara,Gujarat,27,20000.0
Vesu,392140,Vagra,Vadodara,Gujarat,28,18000.0
Vesu,392201,-,-,-,53,33000.0
Vesu,392410,-,-,-,40,30000.0
Vesu,392510,Jambusar,Bharuch,Gujarat,9,10500.0
Vesu,393001,Nandod,Narmada,Gujarat,548,344000.0
Vesu,393002,Ankleshwar,Vadodara,Gujarat,169,101000.0
Vesu,393017,Jhagadia,Bharuch,Gujarat,80,50000.0
Vesu,393025,Sagbara,Narmada,Gujarat,51,30000.0
Vesu,393040,Dediapada,Narmada,Gujarat,43,30000.0
Vesu,393115,Nandod,Narmada,Gujarat,23,18000.0
Vesu,393130,Valia,Surat,Gujarat,73,38000.0
Vesu,393180,-,-,-,27,18000.0
Vesu,393193,-,-,-,12,10000.0
Vesu,393345,-,-,-,58,30000.0
Vesu,393510,-,-,-,7,5000.0
Vesu,393941,Dahej,Bharuch,Gujarat,8,10500.0
Vesu,394001,Nanpura,Surat,Gujarat,1312,786500.0
Vesu,394002,-,-,-,77,38000.0
Vesu,394004,-,-,-,104,60000.0
Vesu,394005,-,-,-,113,76000.0
Vesu,394006,-,-,-,11,9500.0
Vesu,394010,Ahmedabad,Ahmedabad,Gujarat,414,265500.0
Vesu,394012,-,-,-,81,55000.0
Vesu,394014,-,-,-,45,30000.0
Vesu,394015,-,-,-,1,1000.0
Vesu,394020,-,-,-,13,11000.0
Vesu,394060,-,-,-,84,60000.0
Vesu,394101,Chorasi,Surat,Gujarat,226,132500.0
Vesu,394102,-,-,-,1,1000.0
Vesu,394105,Chorasi,Surat,Gujarat,52,36000.0
Vesu,394107,Chorasi,Surat,Gujarat,171,117000.0
Vesu,394109,-,-,-,76,38000.0
Vesu,394110,Mangrol,Surat,Gujarat,309,178700.0
Vesu,394111,Mangrol,Surat,Gujarat,1,1000.0
Vesu,394112,-,-,-,6,5000.0
Vesu,394115,Ankleshwar,Bharuch,Gujarat,60,43000.0
Vesu,394120,Olpad,Bharuch,Gujarat,201,124000.0
Vesu,394121,-,-,-,1,1000.0
Vesu,394125,Mangrol,-,-,43,30000.0
Vesu,394130,Mangrol,Surat,Gujarat,93,48000.0
Vesu,394140,-,-,-,66,38000.0
Vesu,394150,Kamrej,Surat,Gujarat,178,99000.0
Vesu,394160,Mandvi,Surat,Gujarat,269,161000.0
Vesu,394163,Mandvi,Surat,Gujarat,64,39000.0
Vesu,394170,Mandvi,Surat,Gujarat,9,8500.0
Vesu,394180,Makrej,Surat,Gujarat,96,68000.0
Vesu,394185,Kamrej,Surat,Gujarat,159,91000.0
Vesu,394201,-,-,-,73,39000.0
Vesu,394210,Udhna,Surat,Gujarat,2494,1685000.0
Vesu,394211,Palsana,Surat,Gujarat,34,26500.0
Vesu,394215,-,-,-,46,30000.0
Vesu,394221,Surat City,Surat,Gujarat,414,260500.0
Vesu,394225,-,-,-,1,1000.0
Vesu,394230,Chorasi,Surat,Gujarat,480,324500.0
Vesu,394231,Kim,Surat,Gujarat,10,11500.0
Vesu,394235,Lajpore,Surat,Gujarat,90,54000.0
Vesu,394240,Mahuva,Surat,Gujarat,29,19500.0
Vesu,394250,Mahuva,Surat,Gujarat,118,88500.0
Vesu,394290,-,-,-,1,2000.0
Vesu,394301,Bardoli,Surat,Gujarat,1,1000.0
Vesu,394304,-,-,-,45,30000.0
Vesu,394305,Palsana,Surat,Gujarat,259,142500.0
Vesu,394310,Palsana,Surat,Gujarat,77,54500.0
Vesu,394315,-,-,-,146,90000.0
Vesu,394320,Kamrej,Surat,Gujarat,46,30000.0
Vesu,394325,Palsana,Surat,Gujarat,137,88000.0
Vesu,394327,Palsana,Surat,Gujarat,83,48000.0
Vesu,394335,Bardoli,Surat,Gujarat,5,3500.0
Vesu,394350,Bardoli,Surat,Gujarat,46,32000.0
Vesu,394360,Songadh,Surat,-,78,38000.0
Vesu,394421,Umarpada,Surat,Gujarat,11,11500.0
Vesu,394430,Vankal,Surat,Gujarat,24,18000.0
Vesu,394441,-,-,-,41,30000.0
Vesu,394455,-,-,-,31,18000.0
Vesu,394501,-,-,-,11,9000.0
Vesu,394510,Choryasi,Surat,Gujarat,308,212500.0
Vesu,394520,Variav,Surat,Gujarat,87,59500.0
Vesu,394535,-,-,-,52,30000.0
Vesu,394540,Olpad,Surat,Gujarat,195,156000.0
Vesu,394550,Choryasi,Surat,Gujarat,36,28000.0
Vesu,394560,-,-,-,38,30000.0
Vesu,394601,Bardoli,Surat,Gujarat,174,137500.0
Vesu,394610,Olpad,Surat,Gujarat,28,18000.0
Vesu,394630,Vyara,Surat,Gujarat,95,64000.0
Vesu,394635,Valod,Surat,Gujarat,30,18000.0
Vesu,394650,Songadh,Surat,Gujarat,353,205000.0
Vesu,394670,Songadh,Surat,Gujarat,105,67000.0
Vesu,394710,Dangs,The Dangs,Gujarat,22,15000.0
Vesu,394751,-,-,-,31,22000.0
Vesu,394901,-,-,-,13,8500.0
Vesu,394910,-,-,-,72,38000.0
Vesu,394912,-,-,-,32,38000.0
Vesu,394951,Vyara,Tapi,Gujarat,45,33000.0
Vesu,395000,Udhna,Surat,Gujarat,25,19000.0
Vesu,395001,Surat City,Surat,Gujarat,3350,2291000.0
Vesu,395002,Surat City,Surat,Gujarat,383,243000.0
Vesu,395003,Surat City,Surat,Gujarat,846,614640.0
Vesu,395004,Surat City,Surat,Gujarat,605,418500.0
Vesu,395005,Surat,Surat,Gujarat,837,593000.0
Vesu,395006,Surat City,Surat,Gujarat,2062,1293400.0
Vesu,395007,Surat,Surat,Gujarat,3276,2176980.0
Vesu,395008,Surat City,Surat,Gujarat,227,135500.0
Vesu,395009,Choryasi,Surat,Gujarat,2065,1360600.0
Vesu,395010,Choryasi,Surat,Gujarat,1352,944500.0
Vesu,395012,Chorasi,Surat,Gujarat,136,91000.0
Vesu,395013,Surat,Surat,Gujarat,15,10500.0
Vesu,395015,-,-,-,1,1000.0
Vesu,395017,Surat City,Surat,Gujarat,120,72000.0
Vesu,395023,Surat,Surat,Gujarat,194,133500.0
Vesu,395050,-,-,-,25,18000.0
Vesu,395051,-,-,-,29,18000.0
Vesu,395055,-,-,-,19,30000.0
Vesu,395150,-,-,-,82,38000.0
Vesu,395210,-,-,-,13,8500.0
Vesu,395219,-,-,-,57,30000.0
Vesu,395625,-,-,-,10,8500.0
Vesu,395991,-,-,-,11,10000.0
Vesu,396001,Valsad,Valsad,Gujarat,765,495000.0
Vesu,396002,Valsad,Valsad,Gujarat,51,30000.0
Vesu,396005,Surat,Surat,Gujarat,1,1000.0
Vesu,396010,Tithal,Valsad,Gujarat,52,33000.0
Vesu,396020,Valsad,Valsad,Gujarat,66,38000.0
Vesu,396045,Valsad,Valsad,Gujarat,47,30000.0
Vesu,396060,Chikhli,Navsari,Gujarat,12,8500.0
Vesu,396061,-,-,-,4,3500.0
Vesu,396065,Dharampur,Valsad,Gujarat,52,33000.0
Vesu,396105,Umbergaon,Valsad,Gujarat,146,88000.0
Vesu,396107,-,-,-,13,9000.0
Vesu,396125,Pardi,Valsad,Gujarat,10,8500.0
Vesu,396140,-,-,-,54,30000.0
Vesu,396145,Pardi,Valsad,Gujarat,114,71500.0
Vesu,396150,Umargam,Valsad,Gujarat,53,34000.0
Vesu,396155,Umargam,Valsad,Gujarat,111,63000.0
Vesu,396159,-,-,-,2,2900.0
Vesu,396165,Umargam,Valsad,Gujarat,60,38000.0
Vesu,396171,Umbergaon,Valsad,Gujarat,1,1000.0
Vesu,396180,Pardi,Valsad,Gujarat,55,33000.0
Vesu,396185,Pardi,Valsad,Gujarat,196,108500.0
Vesu,396191,Pardi,Valsad,Gujarat,429,275000.0
Vesu,396193,Pardi,Valsad,Gujarat,49,30000.0
Vesu,396195,Pardi,Valsad,Gujarat,187,125500.0
Vesu,396210,Daman,Daman,Dadra and Nagar Haveli and Daman and Diu,524,295500.0
Vesu,396213,-,-,-,28,18000.0
Vesu,396230,Umbergaon,Valsad,Gujarat,256,139501.0
Vesu,396240,Dharampur,Valsad,Gujarat,11,8500.0
Vesu,396310,Gandevi,Navsari,Gujarat,1,1000.0
Vesu,396321,Gandevi,Navsari,Gujarat,65,44500.0
Vesu,396350,Gandevi,Navsari,Gujarat,9,8500.0
Vesu,396368,-,-,-,78,38000.0
Vesu,396375,Dungri,Valsad,Gujarat,93,60000.0
Vesu,396406,Jalalpore,Navsari,Gujarat,8,10000.0
Vesu,396412,Jalalpore,Navsari,-,28,20000.0
Vesu,396421,Jalalpore,Navsari,Gujarat,1,1000.0
Vesu,396445,Navsari,Navsari,Gujarat,836,492000.0
Vesu,396450,Navsari,Navsari,Gujarat,51,30000.0
Vesu,396501,-,-,-,10,8500.0
Vesu,396521,Chikhli,Navsari,Gujarat,98,51500.0
Vesu,396540,Chikhli,Navsari,Gujarat,1,1000.0
Vesu,396560,-,-,-,32,22000.0
Vesu,396580,Vansda,-,-,41,33000.0
Vesu,396590,Vansda,Navsari,Gujarat,54,33000.0
Vesu,396690,-,-,-,31,18000.0
Vesu,396832,-,-,-,48,30000.0
Vesu,399501,Mundra,Kutch,Gujarat,7,5000.0
Vesu,401303,Vasai,Mumbai,Maharashtra,41,33000.0
Vesu,401606,Dahanu,Mumbai,Maharashtra,71,38000.0
Vesu,412005,-,-,-,1,1000.0
Vesu,415605,Chiplun,Ratnagiri,Maharashtra,89,62500.0
Vesu,425411,Nandurbar,Nandurbar,Gujarat,11,8500.0
Vesu,425412,Nandurbar,Nandurbar,Maharashtra,101,60000.0
Vesu,425414,Dhadgaon,Nandurbar,Maharashtra,12,10000.0
Vesu,425418,Navapur,Nandurbar,Maharashtra,78,52000.0
Vesu,425444,Shahada,Nandurbar,-,40,30000.0
Vesu,444001,Akola,Akola,Maharashtra,1,1000.0
Vesu,493135,Tilda,Raipur,Chhattisgarh,1,1000.0
Vesu,495001,Bilaspur,Bilaspur(CGH),Chhattisgarh,1,1000.0
Vesu,711101,Uluberia - I,Howrah,West Bengal,46,33000.0
Vesu,743144,Ichapur,North 24 Parganas,West Bengal,1,1000.0
Vesu,800024,Phulwari,Patna,Bihar,46,30000.0
Vesu,854105,Katihar,Katihar,Bihar,1,1000.0
Vesu,3940004,-,-,-,26,20000.0
Vesu,3940101,-,-,-,1,1000.0
Vesu,3942210,-,-,-,1,1000.0
Vesu,3945001,-,-,-,34,20000.0
Vesu,3994210,-,-,-,61,38000.0
Vesu,-,-,-,-,30,20000.0
Viman,12534,-,-,-,11,10000.0
Viman,110010,Delhi,Delhi,Delhi,13,7960.0
Viman,110059,New Delhi,Delhi,Delhi,21,17000.0
Viman,122005,Air Force,Gurgaon,Haryana,8,8500.0
Viman,125001,Hisar,Hisar,Haryana,15,12500.0
Viman,148023,Malerkotla,Sangrur,Punjab,34,30000.0
Viman,202017,-,-,-,40,33000.0
Viman,203397,Debai,Bulandshahr,Uttar Pradesh,10,9630.0
Viman,226010,Lucknow,Lucknow,Uttar Pradesh,32,32800.0
Viman,226020,Lucknow,Lucknow,Uttar Pradesh,8,5000.0
Viman,301001,Alwar,Alwar,Rajasthan,44,56000.0
Viman,302002,Jaipur,Jaipur,Rajasthan,21,17800.0
Viman,302004,Jaipur,Jaipur,Rajasthan,15,13000.0
Viman,306308,Jaitaran,Pali,Rajasthan,33,28600.0
Viman,335001,Sriganganagar,Ganganagar,Rajasthan,5,4900.0
Viman,341001,Nagaur,Nagaur,Rajasthan,9,8500.0
Viman,370655,Abdasa,Kachchh,Gujarat,1,1000.0
Viman,380003,City Ahmedabad,Ahmedabad,Gujarat,21,17000.0
Viman,380004,Ahmadabad City,Ahmedabad,Gujarat,1,1000.0
Viman,382150,Viramgam,Ahmedabad,Gujarat,9,5300.0
Viman,382405,Daskroi,Ahmedabad,Gujarat,99,66000.0
Viman,382424,Gandhinagar,Gandhi Nagar,Gujarat,46,33000.0
Viman,382445,Daskroi,Ahmedabad,Gujarat,8,7500.0
Viman,383260,Dhansura,Sabarkantha,Gujarat,25,18000.0
Viman,395003,Surat City,Surat,Gujarat,87,71600.0
Viman,395007,Surat,Surat,Gujarat,9,8500.0
Viman,396020,Valsad,Valsad,Gujarat,19,15800.0
Viman,396445,Navsari,Navsari,Gujarat,17,10000.0
Viman,400005,Mumbai,Mumbai,Maharashtra,92,71002.6
Viman,400008,Mumbai,Mumbai,Maharashtra,1,1000.0
Viman,400022,Chembur,Mumbai,Maharashtra,21,17100.0
Viman,400043,Mumbai,Mumbai,Maharashtra,10,10000.0
Viman,400051,Mumbai,Mumbai,Maharashtra,5,3000.0
Viman,400064,Malad West,Mumbai,Maharashtra,376,292840.0
Viman,400069,Mumbai,Mumbai,Maharashtra,7,870.0
Viman,400097,Malad East,Mumbai,Maharashtra,15,9500.0
Viman,400701,Rabale,Mumbai,Maharashtra,47,36800.0
Viman,400708,Digha,Mumbai,Maharashtra,9,7100.0
Viman,401102,Palghar,Mumbai,Maharashtra,1,1100.0
Viman,402112,Mangaon,Raigarh(MH),Maharashtra,17,13250.0
Viman,402201,Alibag,Raigarh(MH),Maharashtra,10,8500.0
Viman,402301,Mahad,Raigarh(MH),Maharashtra,19,14900.0
Viman,402305,Mahad,Raigarh(MH),Maharashtra,108,80400.0
Viman,402308,Roha,Raigarh(MH),Maharashtra,3,1000.0
Viman,403703,Quepem,Goa,Goa,24,21000.0
Viman,403721,Salcete,Goa,Goa,68,50740.0
Viman,403801,Mormugao,Goa,Goa,94,81100.0
Viman,410036,-,-,-,18,14800.0
Viman,410038,Mumbai,Mumbai,Maharashtra,10,8500.0
Viman,410201,Karjat,Raigarh(MH),Maharashtra,21,18900.0
Viman,410203,Khopoli,Raigarh(MH),Maharashtra,76,57400.0
Viman,410205,Sudhagad,Raigarh(MH),Maharashtra,7,5220.0
Viman,410206,Panvel,Raigarh(MH),Maharashtra,48,51000.0
Viman,410210,Panvel,Raigarh(MH),Maharashtra,1,1000.0
Viman,410301,Maval,Pune,Maharashtra,10,10000.0
Viman,410401,Maval,Pune,Maharashtra,214,186177.0
Viman,410405,Maval,Pune,Maharashtra,58,31000.0
Viman,410406,Mawal,Pune,Maharashtra,50,33000.0
Viman,410501,Khed,Pune,Maharashtra,416,361881.92
Viman,410502,Junnar,Pune,Maharashtra,117,108305.0
Viman,410503,Ambegaon,Pune,Maharashtra,27,18500.0
Viman,410504,Junnar,Pune,Maharashtra,17,15000.0
Viman,410505,Khed,Pune,Maharashtra,50,44660.0
Viman,410506,Maval,Pune,Maharashtra,455,349717.6
Viman,410507,Maval,Pune,Maharashtra,98,75097.6
Viman,410513,Khed,Pune,Maharashtra,10,8500.0
Viman,410515,Ambegaon,Pune,Maharashtra,12,8500.0
Viman,411001,Pune City,Pune,Maharashtra,701,637030.0
Viman,411002,Pune City,Pune,Maharashtra,336,284316.0
Viman,411003,Khadki,Pune,Maharashtra,47,34920.0
Viman,411003,Pune City,Pune,Maharashtra,251,194810.0
Viman,411004,Pune City,Pune,Maharashtra,28,28000.0
Viman,411005,Pune City,Pune,Maharashtra,98,74001.0
Viman,411006,Pune City,Pune,Maharashtra,1166,1028843.5
Viman,411007,Pune City,Pune,Maharashtra,16,13800.0
Viman,411009,Pune City,Pune,Maharashtra,116,103024.5
Viman,411010,Mumbai,Mumbai,Maharashtra,10,8500.0
Viman,411011,Pune City,Pune,Maharashtra,178,144816.0
Viman,411012,Pune City,Pune,Maharashtra,76,57544.0
Viman,411013,Pune City,Pune,Maharashtra,223,169300.0
Viman,411014,Pune,Pune,Maharashtra,6322,5001331.5
Viman,411015,Haveli,Pune,Maharashtra,1226,1080282.3
Viman,411016,Pune City,Pune,Maharashtra,131,99100.0
Viman,411017,Pune City,Pune,Maharashtra,412,334482.0
Viman,411018,Haveli,Pune,Maharashtra,579,465335.0
Viman,411019,Haveli,Pune,Maharashtra,252,236063.0
Viman,411020,Pune City,Pune,Maharashtra,64,48832.0
Viman,411021,Pune City,Pune,Maharashtra,428,324370.0
Viman,411022,Pune City,Pune,Maharashtra,83,54000.0
Viman,411023,Pune City,Pune,Maharashtra,157,133930.0
Viman,411024,Pune City,Pune,Maharashtra,103,85355.0
Viman,411025,Haveli,Pune,Maharashtra,392,346327.0
Viman,411026,Pune City,Pune,Maharashtra,55,44400.0
Viman,411027,Pune City,Pune,Maharashtra,581,458449.8
Viman,411028,Pune City,Pune,Maharashtra,3412,2689602.1
Viman,411030,Pune City,Pune,Maharashtra,104,91600.0
Viman,411031,Pune City,Pune,Maharashtra,84,73880.0
Viman,411032,Pune City,Pune,Maharashtra,1096,886617.2
Viman,411033,Pune City,Pune,Maharashtra,1265,989074.0
Viman,411034,Pune City,Pune,Maharashtra,112,108820.0
Viman,411035,Pune City,Pune,Maharashtra,1,700.0
Viman,411036,Haveli,Pune,Maharashtra,1527,1303651.0
Viman,411037,Pune City,Pune,Maharashtra,777,653223.7
Viman,411038,Pune City,Pune,Maharashtra,454,379350.0
Viman,411039,Pune City,Pune,Maharashtra,435,323108.8
Viman,411040,Pune City,Pune,Maharashtra,210,156214.0
Viman,411041,Haveli,Pune,Maharashtra,1150,937130.5
Viman,411042,Pune City,Pune,Maharashtra,36,31900.0
Viman,411043,Pune City,Pune,Maharashtra,474,360282.4
Viman,411044,Pune City,Pune,Maharashtra,470,383491.0
Viman,411045,Pune City,Pune,Maharashtra,227,182940.0
Viman,411046,Haveli,Pune,Maharashtra,1921,1578187.2
Viman,411046,Katraj,Pune,Maharashtra,37,31140.0
Viman,411047,Pune City,Pune,Maharashtra,1113,978800.0
Viman,411048,Pune City,Pune,Maharashtra,1338,1103608.0
Viman,411051,Pune City,Pune,Maharashtra,104,83780.0
Viman,411052,Pune City,Pune,Maharashtra,339,276421.24
Viman,411053,Mumbai,Mumbai,Maharashtra,52,53500.0
Viman,411057,Haveli,Pune,Maharashtra,2202,1737398.49
Viman,411058,Pune City,Pune,Maharashtra,784,702047.0
Viman,411060,Pune City,Pune,Maharashtra,668,633046.0
Viman,411061,Haveli,Pune,Maharashtra,131,105638.0
Viman,411062,Haveli,Pune,Maharashtra,101,91998.0
Viman,411063,Pune,Pune,Maharashtra,1,1000.0
Viman,411068,Haveli,Pune,Maharashtra,44,31000.0
Viman,411102,-,-,-,10,10000.0
Viman,411202,-,-,-,1,1000.0
Viman,411208,Mumbai,Mumbai,Maharashtra,8,5000.0
Viman,412014,-,-,-,1,1000.0
Viman,412015,Amgaon,Amgaon,Maharashtra,9,8100.0
Viman,412051,Hadapsar,Pune,Maharashtra,10,7000.0
Viman,412101,Haveli,Pune,Maharashtra,165,131780.0
Viman,412104,Purandar,Pune,Maharashtra,21,16000.0
Viman,412105,Khed,Pune,Maharashtra,2073,1655213.52
Viman,412105,Moshi,Pune (Pimpri-Chinchwad),Maharashtra,22,22300.0
Viman,412106,Maval,Pune,Maharashtra,25,21600.0
Viman,412107,Velhe,Pune,Maharashtra,21,10000.0
Viman,412108,Mulshi,Pune,Maharashtra,146,105310.0
Viman,412109,Haveli,Pune,Maharashtra,126,108930.0
Viman,412110,Haveli,Pune,Maharashtra,122,83500.0
Viman,412114,Pune,Pune,Maharashtra,272,232540.0
Viman,412115,Mulshi,Pune,Maharashtra,230,176360.0
Viman,412201,Haveli,Pune,Maharashtra,231,205725.0
Viman,412202,Haveli,Pune,Maharashtra,97,93437.6
Viman,412203,Daund,Pune,Maharashtra,16,17001.0
Viman,412205,Haveli,Pune,Maharashtra,153,147900.0
Viman,412206,Bhor,Pune,Maharashtra,20,16000.0
Viman,412207,Daund,Pune,Maharashtra,3362,2821244.6
Viman,412207,Wagholi,Pune,Maharashtra,13,7960.0
Viman,412208,Shirur,Pune,Maharashtra,389,334619.0
Viman,412209,Shirur,Pune,Maharashtra,69,52600.0
Viman,412210,Shirur,Pune,Maharashtra,429,337020.0
Viman,412211,Shirur,Pune,Maharashtra,28,23200.0
Viman,412212,-,-,-,16,30000.0
Viman,412213,Bhor,Pune,Maharashtra,16,13500.0
Viman,412214,Daund,Pune,Maharashtra,74,71000.0
Viman,412216,Haveli,Pune,Maharashtra,374,279068.0
Viman,412218,Shirur,Pune,Maharashtra,19,13400.0
Viman,412219,Daund,Pune,Maharashtra,10,8500.0
Viman,412220,Shirur,Pune,Maharashtra,50,38000.0
Viman,412231,-,-,-,39,60000.0
Viman,412234,-,-,-,21,22000.0
Viman,412301,Purandar,Pune,Maharashtra,176,151200.0
Viman,412303,Purandar,Pune,Maharashtra,137,113094.0
Viman,412307,Haveli,Pune,Maharashtra,785,681521.0
Viman,412308,Haveli,Pune,Maharashtra,715,561820.0
Viman,412311,Purandar,Pune,-,46,30000.0
Viman,412331,-,-,-,14,8000.0
Viman,412403,Shirur,Pune,-,11,9500.0
Viman,412801,Khandala,Satara,Maharashtra,1,1000.0
Viman,412802,Khandala Bawada,Satara,Maharashtra,21,16800.0
Viman,412803,Wai,Satara,Maharashtra,135,105200.0
Viman,412806,Mahabaleshawar,Satara,Maharashtra,14,30000.0
Viman,413001,Solapur North,Solapur,Maharashtra,104,105300.0
Viman,413002,N.solapur,Solapur,Maharashtra,18,15500.0
Viman,413007,Solapur North,Solapur,Maharashtra,33,28300.0
Viman,413101,Malshiras,Solapur,Maharashtra,96,61100.0
Viman,413102,Baramati,Pune,Maharashtra,300,234300.0
Viman,413106,Indapur,Pune,Maharashtra,142,129090.0
Viman,413116,Baramati,Pune,Maharashtra,7,5000.0
Viman,413130,Daund,Pune,Maharashtra,54,36500.0
Viman,413133,Baramati,Pune,Maharashtra,38,38700.0
Viman,413201,Jamkhed,Ahmed Nagar,Maharashtra,89,66000.0
Viman,413203,Karmala,Solapur,Maharashtra,47,30000.0
Viman,413211,Madha,Solapur,Maharashtra,9,7500.0
Viman,413224,Solapur South,Solapur,Maharashtra,540,480019.0
Viman,413304,Pandharpur,Solapur,Maharashtra,131,110809.0
Viman,413305,Mangalvedha,Solapur,Maharashtra,9,8500.0
Viman,413306,Sangola,Solapur,Maharashtra,18,11500.0
Viman,413310,Malshiras,Solapur,Maharashtra,3,1000.0
Viman,413405,Osmanabad,Osmanabad,Maharashtra,1,1000.0
Viman,413501,Osmanabad,Osmanabad,Maharashtra,65,46900.0
Viman,413512,Latur,Latur,Maharashtra,208,154864.0
Viman,413515,Ahmedpur,Latur,Maharashtra,1,1000.0
Viman,413531,Latur,Latur,Maharashtra,149,114530.0
Viman,413534,Bhoom,Osmanabad,Maharashtra,22,16000.0
Viman,413601,Tuljapur,Osmanabad,Maharashtra,35,36900.0
Viman,413606,Omerga,Osmanabad,Maharashtra,10,10000.0
Viman,413701,Shrigonda,Ahmed Nagar,Maharashtra,1,0.0
Viman,413702,Shrigonda,Ahmed Nagar,Maharashtra,10,8500.0
Viman,413709,Shrirampur,Ahmed Nagar,Maharashtra,24,18000.0
Viman,413713,Rahata,Ahmed Nagar,Maharashtra,19,17800.0
Viman,413714,Sangamner,Ahmed Nagar,Maharashtra,12,8024.0
Viman,413801,Daund,Pune,Maharashtra,179,170000.0
Viman,414001,Ahmednagar,Ahmed Nagar,Maharashtra,268,204577.5
Viman,414002,Ahmed Nagar,Ahmed Nagar,Maharashtra,8,9600.0
Viman,414005,Ahmednagar,Ahmed Nagar,Maharashtra,287,285650.0
Viman,414006,Ahmednagar,-,-,17,11000.0
Viman,414014,Amgaon,Amgaon,Maharashtra,1,1000.0
Viman,414102,Pathardi,Ahmed Nagar,Maharashtra,35,33000.0
Viman,414111,Ahmednagar,Ahmed Nagar,Maharashtra,13,10030.0
Viman,414205,Beed,Beed,Maharashtra,1,1000.0
Viman,414301,Parner,Ahmed Nagar,Maharashtra,24,18000.0
Viman,414302,Parner,Ahmed Nagar,Maharashtra,1,900.0
Viman,414306,Parner,Ahmed Nagar,Maharashtra,52,33000.0
Viman,414502,Shevgaon,Ahmed Nagar,Maharashtra,16,15001.2
Viman,414607,Newasa,Ahmed Nagar,Maharashtra,64,33000.0
Viman,415001,Satara,Satara,Maharashtra,571,481920.66000000003
Viman,415002,Satara,Satara,Maharashtra,1,1000.0
Viman,415004,Satara,Satara,Maharashtra,23,15100.0
Viman,415110,Karad,Satara,Maharashtra,194,175068.8
Viman,415406,Valva,Sangli,Maharashtra,5,4000.0
Viman,415409,Valva,Sangli,Maharashtra,58,38000.0
Viman,415506,Khatav,Satara,Maharashtra,27,18000.0
Viman,415510,Khatav,Satara,Maharashtra,62,46420.0
Viman,415521,Phaltan,Satara,Maharashtra,73,60000.0
Viman,415523,Phaltan,Satara,Maharashtra,6,500.0
Viman,415605,Chiplun,Ratnagiri,Maharashtra,49,36900.0
Viman,415616,Ratnagiri,Ratnagiri,Maharashtra,47,30000.0
Viman,415639,Chiplun,Ratnagiri,Maharashtra,123,91000.0
Viman,415712,Dapoli,Ratnagiri,Maharashtra,49,32300.0
Viman,416001,Karveer,Kolhapur,Maharashtra,50,50000.0
Viman,416002,Karvir,Kolhapur,Maharashtra,22,20000.0
Viman,416003,Karvir,Kolhapur,Maharashtra,164,144813.0
Viman,416004,Karvir,Kolhapur,Maharashtra,52,42560.0
Viman,416012,Karvir,Kolhapur,Maharashtra,19,15000.0
Viman,416115,Hatkanangle,Kolhapur,Maharashtra,1,1000.0
Viman,416122,Karveer,Kolhapur,Maharashtra,8,5000.0
Viman,416310,Tasgaon,Sangli,Maharashtra,19,14770.0
Viman,416403,Kavathe Mahankal,Sangli,Maharashtra,7,5000.0
Viman,416406,-,-,-,27,38000.0
Viman,416410,Miraj,Sangli,Maharashtra,45,37860.0
Viman,416416,Miraj,Sangli,Maharashtra,333,249600.0
Viman,416509,Chandgad,Kolhapur,Maharashtra,7,5000.0
Viman,416523,Vengurla,Sindhudurg,Maharashtra,10,11900.0
Viman,416702,Rajapur,Ratnagiri,Maharashtra,25,20000.0
Viman,421204,Kalyan,Mumbai,Maharashtra,4,5670.0
Viman,421306,Kalyan,Mumbai,Maharashtra,11,6000.0
Viman,421605,Kalyan,Mumbai,Maharashtra,42,27900.0
Viman,422011,Nashik,Nashik,Maharashtra,1,1000.0
